Date,Close,High,Low,Open,Volume
2019-03-08,41.3652458190918,41.40352348189286,40.54947092614344,40.74564121022977,95997600
2019-03-11,42.79822540283203,42.85085627009745,41.94896222270755,41.98245426093479,128044000
2019-03-12,43.27907943725586,43.70012272136719,42.910663369594886,43.06137936548877,129870400
2019-03-13,43.47047805786133,43.85085282185103,43.281484343433554,43.59966063135158,124130000
2019-03-14,43.953712463378906,44.04223001659465,43.67381389321422,43.99438111199851,94318000
2019-03-15,44.52546691894531,44.81493669824588,43.95610225070983,44.22164758035105,156171600
2019-03-18,44.980010986328125,45.06852488941189,44.44652563165641,44.4489202671077,104879200
2019-03-19,44.62356185913086,45.21206913671903,44.47763144499765,45.05896211618249,126585600
2019-03-20,45.01349639892578,45.3316725865722,44.192935988604326,44.551780818984106,124140800
2019-03-21,46.67135620117188,46.96800256515374,45.40822273253663,45.45846261326613,204136800
2019-03-22,45.70487976074219,47.29336638135253,45.64028665626383,46.73117457458719,169630800
2019-03-25,45.15224838256836,45.92735084925179,44.6402965908564,45.8149125148253,175381200
2019-03-26,44.685768127441406,46.14268153760352,44.15707189490838,45.85082065841807,199202000
2019-03-27,45.08765411376953,45.3962590414372,44.62833319914236,45.15463818567194,119393600
2019-03-28,45.14746475219727,45.34841698201704,44.86278060144004,45.20248660433303,83121600
2019-03-29,45.44172668457031,45.47282774509854,45.10441159077078,45.41302025968838,94256000
2019-04-01,45.750335693359375,45.855593802161465,45.06613790916995,45.84602621058282,111448000
2019-04-02,46.41539001464844,46.52065176331116,45.704876861533926,45.71444445215832,91062800
2019-04-03,46.73357009887695,47.00868306890755,46.20726131216927,46.23118576624114,93087200
2019-04-04,46.81490707397461,46.97758167937359,46.20487000301009,46.59959793991464,76457200
2019-04-05,47.12828826904297,47.15221271815539,46.872310534902006,46.996711099641466,74106400
2019-04-08,47.86990737915039,47.901004785809306,46.97040056388295,46.98953939509702,103526800
2019-04-09,47.72637176513672,48.5277935030408,47.661778660948016,47.92254206291015,143072800
2019-04-10,47.99430847167969,48.0230185461718,47.41058684524809,47.53020181294771,86781200
2019-04-11,47.59477996826172,48.08520191186226,47.472774053659,48.049318892966745,83603200
2019-04-12,47.57565689086914,47.87947993607481,46.9393080261976,47.65460320893168,111042800
2019-04-15,47.66177749633789,47.810102533826864,47.36991669237575,47.50627950340221,70146400
2019-04-16,47.66654968261719,48.17371581852848,47.501480494891126,47.7167895594565,102785600
2019-04-17,48.59477996826172,48.6545874546007,47.51345959315239,47.73594169016094,115627200
2019-04-18,48.769412994384766,48.83878806695745,48.44884576875005,48.59238153452908,96783200
2019-04-22,48.92969512939453,49.02778027244778,48.405781021781074,48.523004996431936,77758000
2019-04-23,49.63541793823242,49.70001103243273,48.77897447012389,48.90576602332837,93292000
2019-04-24,49.558876037597656,49.87465766525172,49.53256059776321,49.60672129628957,70162400
2019-04-25,49.10912322998047,49.7024124764622,49.0708455623728,49.47993037791629,74172800
2019-04-26,48.87467193603516,49.04213214499509,48.35314882772133,49.01820769356134,74596400
2019-04-29,48.948829650878906,49.27418245867232,48.76940722710368,48.89858976606408,88818800
2019-04-30,48.00627517700195,48.65937193946837,47.633077027021145,48.5780346299309,186139600
2019-05-01,50.36267852783203,51.508588118959366,50.05406991901796,50.20957154101496,259309200
2019-05-02,50.034942626953125,50.87224745269943,49.79093070599436,50.20001187665775,127985200
2019-05-03,50.65693664550781,50.67846646268303,50.29330613721523,50.45119876388478,83569600
2019-05-06,49.87464904785156,49.9607719587603,48.68328515557956,48.87227517238446,129772400
2019-05-07,48.53019332885742,49.621081441012834,48.04455676708964,49.25266888222201,155054800
2019-05-08,48.53974533081055,49.12346687184144,48.26463240549515,48.300515430411565,105358000
2019-05-09,48.01823425292969,48.24789295306125,47.04696127241334,47.94167891931302,139634400
2019-05-10,47.35300827026367,47.7540639685717,46.293944343440415,47.41064587308777,164834800
2019-05-13,44.60087203979492,45.503839048019486,43.91163940930188,45.0787741492916,229722400
2019-05-14,45.30693054199219,45.55668620119035,44.52643906842477,44.7665902910609,146118800
2019-05-15,45.84966659545898,46.04899253088982,44.67292718299164,44.73296498290153,106178800
2019-05-16,45.647926330566406,46.22188737337899,45.35013761604524,45.60710107900079,132125600
2019-05-17,45.38857650756836,45.84486231886198,44.85063650384428,44.89146176785127,131516400
2019-05-20,43.96928024291992,44.27187308579342,43.294455989235885,44.07254715951819,154449200
2019-05-21,44.81222534179688,45.14843563072685,44.35593576177212,44.48081543955352,113459200
2019-05-22,43.894832611083984,44.59847747756857,43.83959886543886,44.34631800439947,118994400
2019-05-23,43.14556121826172,43.35689176162597,42.70128007629141,43.17918223637077,146118800
2019-05-24,42.97985076904297,43.74112945994152,42.89579640241868,43.275235651736224,94858800
2019-05-28,42.80214691162109,43.368903884393525,42.72530043390467,42.96785182423073,111792800
2019-05-29,42.59801864624024,43.071116776934666,42.26660883616166,42.367471894790725,113924800
2019-05-30,42.81895446777344,43.04229329759993,42.42750688692771,42.73490009226382,84873600
2019-05-31,42.04327392578125,42.74451501645186,42.02406138932795,42.32184654331252,108174400
2019-06-03,41.618202209472656,42.727699541313214,40.89054439256211,42.17055068266843,161584400
2019-06-04,43.14076232910156,43.18639164436824,41.91118933184472,42.13212800076328,123872000
2019-06-05,43.837196350097656,44.42556969363893,43.50098615185949,44.25506073740765,119093600
2019-06-06,44.480804443359375,44.54084224185603,43.7435385189005,43.966881034804615,90105200
2019-06-07,45.66474914550781,46.089817794904704,44.61288938289408,44.79059892540007,122737600
2019-06-10,46.248313903808594,46.9183340723606,46.01776716255535,46.06339647229206,104883600
2019-06-11,46.78385543823242,47.06963595713597,46.49327453363154,46.79586373130888,107731600
2019-06-12,46.63496017456055,47.06242899962698,46.4428384896684,46.57732256976799,73012800
2019-06-13,46.62535095214844,47.259349931934366,46.49327073235591,46.75743483635723,86698400
2019-06-14,46.28675079345703,46.490877146498846,45.700781188175455,46.00097023478142,75046000
2019-06-17,46.56291198730469,46.8198755079618,46.149851665938094,46.325161000713024,58676400
2019-06-18,47.65800476074219,48.09988208792506,46.87991722035853,47.081643348279,106204000
2019-06-19,47.51870727539063,48.00141343615464,47.38422321657216,47.95338027422024,84496800
2019-06-20,47.90055084228516,48.17672320392499,47.55713278618823,48.11908560771141,86056000
2019-06-21,47.73725509643555,48.234369837830805,47.585958668286295,47.74205914645744,191202400
2019-06-24,47.6892204284668,48.06865972196954,47.59075756796462,47.67961232946283,72881600
2019-06-25,46.96636199951172,47.85251666179104,46.89911630648535,47.65319076826102,84281200
2019-06-26,47.982208251953125,48.267988752912856,47.39383857231526,47.49470163187464,104270000
2019-06-27,47.9677963256836,48.40727340936007,47.92697106624909,48.09987653850626,83598800
2019-06-28,47.53073120117188,47.91017058589295,47.32180080280924,47.71324481754707,124442400
2019-07-01,48.40247344970703,49.10851854004472,48.18633517839463,48.79151720788642,109012000
2019-07-02,48.685848236083984,48.7819109078006,48.35684228844312,48.36885058045973,67740800
2019-07-03,49.08930587768555,49.096510120268974,48.67624553562588,48.81793385898848,45448000
2019-07-05,49.04607391357422,49.25020388004415,48.72667240803768,48.83474336935479,69062000
2019-07-08,48.03504180908203,48.36644795781788,47.64839824854326,48.22475963588796,101354400
2019-07-09,48.32802963256836,48.39286781929582,47.74446030110519,47.8381191241281,82312000
2019-07-10,48.805931091308594,48.9260067005133,48.40487899629488,48.47452490170701,71588400
2019-07-11,48.450496673583984,49.08449559128622,48.44089223949852,48.82513189798768,80767200
2019-07-12,48.82273864746094,48.99084375097807,48.55857086735086,48.61860866606529,70380800
2019-07-15,49.28142547607422,49.43992247061237,48.99084093465787,49.01245366149268,67789600
2019-07-16,49.11092376708984,49.49756737217515,48.87077255062486,49.13253649711167,67467200
2019-07-17,48.834747314453125,49.25260805148238,48.81553477898725,49.00285241925894,56430000
2019-07-18,49.389495849609375,49.442329405883534,48.91879789309862,48.99084398478306,74162400
2019-07-19,48.65222930908203,49.59122135314634,48.59699556073013,49.42071239377778,83717200
2019-07-22,49.76412963867188,49.76652983137011,48.89718370048571,48.90678813569499,89111600
2019-07-23,50.15317535400391,50.16998769679828,49.780940263900405,50.06192039048861,73420800
2019-07-24,50.11234664916992,50.22761819035757,49.75211987659433,49.872195467452855,59966400
2019-07-25,49.71609878540039,50.24923470325559,49.64645289046084,50.16518032368474,55638400
2019-07-26,49.88901519775391,50.3669137749222,49.74492300161684,49.82657353603335,70475600
2019-07-29,50.35490036010742,50.585447117596885,50.057115226186674,50.06191927608048,86693600
2019-07-30,50.13876724243164,50.47017707104218,49.78574468528125,50.13396319239506,135742800
2019-07-31,51.16181564331055,53.16227579830343,50.74395485473696,51.97352796089256,277125600
2019-08-01,50.05470657348633,52.36015926983902,49.64885417454468,51.368333765734086,216071600
2019-08-02,48.99565505981445,49.57441674021097,48.42169376564645,49.35828209858437,163448400
2019-08-05,46.43082427978516,47.70602634991593,46.248310717827536,47.5475293696651,209572000
2019-08-06,47.30978012084961,47.566743629664266,46.59893105085319,47.14407522853601,143299200
2019-08-07,47.79969787597656,47.92457753813631,46.54611186154358,46.927951427152,133457600
2019-08-08,48.85396194458008,48.87797853284769,47.88375260788875,48.07827451383902,108038000
2019-08-09,48.45138168334961,48.87806167207008,48.04157055812912,48.52611082222136,98478800
2019-08-12,48.32843399047852,48.70690564326223,48.00781893127482,48.12111912807383,89927600
2019-08-13,50.37506103515625,51.13923220953117,48.32842973684251,48.4586061413553,188874000
2019-08-14,48.87564849853516,49.76517383656183,48.83707743689404,48.97448546461343,146189600
2019-08-15,48.63217544555664,49.451790272489184,48.133171992478985,49.04680516130056,108909600
2019-08-16,49.77964401245117,49.93874690517136,49.13841381694695,49.24448241209375,110481600
2019-08-19,50.70773696899414,51.28146591761384,50.63059484038089,50.77282150188003,97654400
2019-08-20,50.710147857666016,51.43092947115553,50.700506930459206,50.83550198139012,107537200
2019-08-21,51.25978088378906,51.50325387693638,51.00907627449261,51.34415464331549,86141600
2019-08-22,51.21638107299805,51.69368603628519,50.80416064220066,51.39235649510962,89014800
2019-08-23,48.84914016723633,51.11755010233856,48.45379590993068,50.48596080860985,187272000
2019-08-26,49.77724075317383,49.94598459400002,49.4325177770276,49.62536945726033,104174400
2019-08-27,49.21554183959961,50.27381081864331,49.06367060569952,50.107476358341,103493200
2019-08-28,49.54581451416016,49.59161719880504,49.01306587716552,49.20109524061535,63755200
2019-08-29,50.38470458984375,50.45943739991704,49.81820730448779,50.26176347102308,83962000
2019-08-30,50.31962585449219,50.73184262161653,49.94838578668579,50.66193578404583,84573600
2019-09-03,49.5867919921875,49.89535316944031,49.23001882067758,49.7627674264787,80092000
2019-09-04,50.4281005859375,50.49800741911156,49.97731278172034,50.23524894918493,76752400
2019-09-05,51.41405487060547,51.5803893772932,50.98737118105949,51.10549369351554,95654800
2019-09-06,51.40924072265625,51.68887548323312,51.228442956853264,51.5996830958391,77449200
2019-09-09,51.62859725952149,52.17581273023288,50.88130221260114,51.79010945042045,109237600
2019-09-10,52.23849487304688,52.257780407427305,51.03558955257651,51.553874955069645,127111600
2019-09-11,53.89942169189453,53.92835183174027,52.48678852768632,52.56875296585321,177158400
2019-09-12,53.77888107299805,54.58162335362419,53.72343747139483,54.19110147377212,128906800
2019-09-13,52.7326774597168,53.22444572475739,52.31563834334191,53.03400704520089,159053200
2019-09-16,53.0098991394043,53.0653464314672,52.445811038899166,52.48679142107197,84632400
2019-09-17,53.2027473449707,53.23167748452731,52.821866332806906,53.02436259634548,73274800
2019-09-18,53.70174789428711,53.72103342680937,52.8990055349518,53.28952745309468,101360000
2019-09-19,53.26542663574219,53.9404019246436,53.12319628426561,53.51854052991049,88242400
2019-09-20,52.48678207397461,53.65111982484979,52.42410685563765,53.36666651277552,221652400
2019-09-23,52.72544097900391,52.99543108561722,52.46750111202636,52.78088458768215,76662000
2019-09-24,52.4747428894043,53.63426234171721,52.35662403405573,53.28230773171732,124763200
2019-09-25,53.28229522705078,53.3955954303575,52.3445578291546,52.68445843907475,87613600
2019-09-26,53.00747299194336,53.26059049870584,52.75194617346755,53.03399013414398,75334000
2019-09-27,52.749542236328125,53.26541822760675,52.37830220769446,53.164168271914754,101408000
2019-09-30,53.991024017333984,54.13807298560909,53.22443972553184,53.25095687319913,103909600
2019-10-01,54.14048004150391,55.015542199716855,54.04646537248146,54.25619323286931,139223200
2019-10-02,52.78329849243164,53.89701137983922,52.53499954853029,53.77165725173804,138449200
2019-10-03,53.23167419433594,53.26542295644983,51.860021508530174,52.65552856954879,114426000
2019-10-04,54.723854064941406,54.83956725731628,53.97173670620037,54.39359806442688,138478800
2019-10-07,54.73590850830078,55.42775996537264,54.44181057861508,54.54546985465471,122306000
2019-10-08,54.09468078613281,54.97697461484484,54.077808243619614,54.43699440099302,111820000
2019-10-09,54.72867584228516,54.91188287761169,54.39359754238613,54.72867584228516,74770400
2019-10-10,55.46632766723633,55.550701405913,54.793761783186426,54.94562936312992,113013600
2019-10-11,56.94164657592773,57.28636583098088,56.00149613077123,56.15577672015505,166795600
2019-10-14,56.85968399047852,57.40449021318178,56.570408335757406,56.62585194731356,96427600
2019-10-15,56.72710037231445,57.288775444714695,56.62103177686635,56.98503656730013,87360000
2019-10-16,56.498085021972656,56.707812893355445,56.216041000119205,56.25702137816568,73903200
2019-10-17,56.71744918823242,56.92717336414667,56.293178533986655,56.67164651111575,67585200
2019-10-18,56.98985290527344,57.27189690728163,56.478795515091086,56.55111533881245,97433600
2019-10-21,57.97822189331055,58.093935103206974,57.2092318765346,57.2574438748216,87247200
2019-10-22,57.84563064575195,58.38561082629201,57.76366621548646,58.13490626794685,82293600
2019-10-23,58.62184524536133,58.63631215135406,58.1493626430816,58.36149979091092,75828800
2019-10-24,58.71828079223633,59.012378721892325,58.29159712735194,58.94246820770864,69275200
2019-10-25,59.44147109985352,59.477629173488126,58.54953639292147,58.61703391593217,73477200
2019-10-28,60.03689956665039,60.08511155841157,59.475220850701646,59.64396466103537,96572800
2019-10-29,58.648380279541016,60.20565324932438,58.47481781640837,60.017623875785866,142839600
2019-10-30,58.6411361694336,59.13290802494192,58.14695868021319,59.00273160740306,124522000
2019-10-31,59.966983795166016,60.06582076053263,57.19475221101772,59.6005697472304,139162000
2019-11-01,61.66889190673828,61.69540537152853,60.06340744821985,60.15500911493345,151125200
2019-11-04,62.07388305664063,62.15825679620855,61.56282935184472,62.03289900370376,103272000
2019-11-05,61.98469161987305,62.24021847609193,61.78943067043556,61.96540240996328,79897600
2019-11-06,62.01120376586914,62.07146967136596,61.560415969821406,61.89790356926801,75864400
2019-11-07,62.72688674926758,62.94933434483692,62.407725695140925,62.56005289728155,94940400
2019-11-08,62.898563385009766,62.97109663690596,62.10308095498202,62.547968783728415,69986400
2019-11-11,63.39664840698242,63.46192833748063,62.44883871415716,62.45367180497623,81821200
2019-11-12,63.33860778808594,63.539295406905154,63.08715427407309,63.23947409594548,87388800
2019-11-13,63.94551467895508,64.02046818348111,63.12343898563452,63.13794563949337,102734400
2019-11-14,63.50303649902344,64.04463783041759,63.37246925707495,63.77141692988812,89182800
2019-11-15,64.2574234008789,64.26225649264472,63.59250803416043,63.75450146412467,100206400
2019-11-18,64.5813980102539,64.66118458335217,63.88746954632591,64.26707005063002,86703200
2019-11-19,64.38555908203125,64.79901340749508,64.16795193066947,64.77483319539606,76167200
2019-11-20,63.63602066040039,64.3347823464585,62.96143180915073,64.20422247493808,106234400
2019-11-21,63.3506965637207,63.834271192189206,63.15000896079886,63.75689748073107,121395200
2019-11-22,63.295108795166016,63.63360969822872,63.067828036231134,63.49095600975109,65325200
2019-11-25,64.40489959716797,64.42182648371684,63.47401676092239,63.5199569508323,84020400
2019-11-26,63.902000427246094,64.59592915430783,63.46919887174223,64.54273562581703,105207600
2019-11-27,64.76032257080078,64.79417634141542,64.14860087392508,64.2138808016992,65235600
2019-11-29,64.61767578125,64.79901631197382,64.29126135019413,64.46051546370906,46617600
2019-12-02,63.87054061889648,64.8594498920979,63.69887368430391,64.62249565738605,94487200
2019-12-03,62.73174285888672,62.75108260391447,61.967693801889936,62.456101685572456,114430400
2019-12-04,63.28540802001953,63.66501586679385,63.02911406228017,63.123414654780575,67181600
2019-12-05,64.2138900756836,64.28885095304722,63.52480193558771,63.781095971846014,74424400
2019-12-06,65.45426177978516,65.52438218840273,64.6297659007449,64.67329323847352,106075600
2019-12-09,64.53787994384766,65.47600862349609,64.05188502996313,65.28258170328826,128042400
2019-12-10,64.91508483886719,65.2995259255182,64.28159564264737,64.94409814672522,90420400
2019-12-11,65.46875,65.54854394773184,64.91989543978755,64.99484891870932,78756800
2019-12-12,65.63560485839844,65.90157247139796,64.63460886972032,64.74582900651438,137310400
2019-12-13,66.52779388427734,66.56406051429938,65.50745087998871,65.63559789190995,133587600
2019-12-16,67.66661071777344,67.89147858269702,66.97026928116301,66.9751023722713,128186000
2019-12-17,67.79959106445312,68.12841831556894,67.41030959763874,67.59649057780555,114158400
2019-12-18,67.63758850097656,68.15985004368967,67.48768152995748,67.65209515115492,116028400
2019-12-19,67.70529174804688,67.98576596222193,67.4465848888958,67.57956498118126,98369200
2019-12-20,67.56507110595703,68.34120658769552,67.35229701505612,68.23966001261653,275978000
2019-12-23,68.66759490966797,68.72804173617295,67.78990580821343,67.8285926626282,98572000
2019-12-24,68.7328872680664,68.88280162309742,68.40648024886319,68.83444120163395,48478800
2019-12-26,70.09657287597656,70.11349976170649,68.83686282423325,68.86587612619056,93121200
2019-12-27,70.06998443603516,71.07824112439688,69.66378338150392,70.38914556978074,146266000
2019-12-30,70.48584747314453,70.76874192675591,68.96259007950816,69.98776610931984,144114400
2019-12-31,71.00083923339844,71.00809255725447,70.00225650289414,70.10139018143525,100805600
2020-01-02,72.62085723876953,72.68130409723717,71.37323319454553,71.62710704860284,135480400
2020-01-03,71.91482543945312,72.67645428247283,71.68996492576686,71.84712526182395,146322800
2020-01-06,72.48785400390625,72.52654087038833,70.78325591626742,71.03471685901826,118387200
2020-01-07,72.1469497680664,72.75383115765004,71.92692233659784,72.49753708995398,108872000
2020-01-08,73.30751037597656,73.60974457641883,71.8495328881936,71.8495328881936,132079200
2020-01-09,74.86461639404297,75.05804331745496,74.03528757623693,74.28674110091968,170108400
2020-01-10,75.03385925292969,75.59964810131231,74.53094485063419,75.0991465547697,140644800
2020-01-13,76.63691711425781,76.66351755996668,75.23213318778205,75.3506140079616,121532000
2020-01-14,75.60208129882812,76.78442520845898,75.47877474428456,76.5740713542954,161954400
2020-01-15,75.27808380126953,76.28392021153914,74.84528231468065,75.40139772921896,121923600
2020-01-16,76.22106170654297,76.33228922922538,75.45943283140988,75.82211395087957,108829200
2020-01-17,77.06488800048828,77.06730085653118,76.16301849026416,76.4700857814728,137816400
2020-01-21,76.54265594482422,77.13503077878904,76.40483532539004,76.69256298542946,110843200
2020-01-22,76.81583404541016,77.36952169211204,76.72153344938081,77.0286006875468,101832400
2020-01-23,77.185791015625,77.26557760751265,76.32018802900329,76.86905012564355,104472000
2020-01-24,76.96332550048828,78.17709525774193,76.77231144105775,77.43239351756245,146537600
2020-01-27,74.70021057128906,75.38204534370864,73.71613420898714,74.96859100895418,161940000
2020-01-28,76.81344604492188,76.98511304705568,75.48361523501154,75.58274896265684,162234000
2020-01-29,78.42131805419922,79.2699941203994,77.70562947444549,78.44791850299463,216229200
2020-01-30,78.30770111083984,78.36089464557469,77.06975053384797,77.50255214015569,126743200
2020-01-31,74.83560943603516,78.01994488964468,74.54062855663432,77.59681700240047,199588400
2020-02-03,74.63009643554688,75.79792627872014,73.0729850588055,73.57589958168212,173788400
2020-02-04,77.09387969970703,77.28489372686114,75.83174973753742,76.23795061808882,136616400
2020-02-05,77.7225570678711,78.52287271376575,77.11808861152979,78.22305134186004,118826800
2020-02-06,78.63166809082031,78.63408832571153,77.43482504328904,77.99335327455661,105425600
2020-02-07,77.56285095214844,78.3796069749616,77.07085803475874,78.12997524636046,117684000
2020-02-10,77.93124389648438,77.93124389648438,76.06506702253098,76.14504296724274,109348800
2020-02-11,77.46106719970703,78.50079892091712,77.242943577511,78.42809351227764,94323200
2020-02-12,79.30058288574219,79.30542744679461,77.91185062961374,77.91185062961374,113730400
2020-02-13,78.73587799072266,79.06306707389666,78.36749164748854,78.57107415792922,94747600
2020-02-14,78.75528717041016,79.0049189494575,78.24632709184701,78.70438598515923,80113600
2020-02-18,77.3132095336914,77.49498040250103,76.24924049804682,76.43101136685644,152531200
2020-02-19,78.43292236328125,78.66316843831524,77.55557609214306,77.55557609214306,93984000
2020-02-20,77.6282958984375,78.68256868592816,77.12176183559734,78.19300168361448,100566000
2020-02-21,75.87116241455078,77.66464101568167,75.25314438056381,77.22111592621015,129554000
2020-02-24,72.26727294921875,73.72144039286337,70.09814428354905,72.04430474977563,222195200
2020-02-25,69.81940460205078,73.32152656752166,69.34680474475954,72.93859916229857,230673600
2020-02-26,70.927001953125,72.19455366055257,69.43648208910632,69.4437526290761,198054800
2020-02-27,66.29060363769531,69.31527274751825,66.15488201702443,68.12770486851129,320605600
2020-02-28,66.25186920166016,67.47579797874893,62.13415384073174,62.34985890817242,426510000
2020-03-02,72.4199447631836,73.0573558601896,67.30854828272852,68.41371468951469,341397200
2020-03-03,70.11992645263672,73.6777861951104,69.26681051044577,73.59781027366749,319475600
2020-03-04,73.37242889404297,73.53238817702517,71.04334126232827,71.84555625982283,219178400
2020-03-05,70.99244689941406,72.59929546384136,70.62647911575432,71.62258011074542,187572800
2020-03-06,70.04964447021484,70.48347300946683,68.15923041604361,68.34584584309786,226176800
2020-03-09,64.50928497314453,67.3982263851532,63.74099670150596,63.92276760464713,286744800
2020-03-10,69.15533447265625,69.42193323548972,65.28482634158217,67.16797734192903,285290000
2020-03-11,66.75355529785156,68.15682896396041,65.88832388635639,67.22858865883606,255598800
2020-03-12,60.16133117675781,65.43753654797538,60.10558912554775,62.02993801425344,418474000
2020-03-13,67.36914825439453,67.84175558934598,61.30526952735632,64.19906676832508,370732000
2020-03-16,58.70230865478516,62.79093727126344,58.166688768527365,58.63929237514396,322423600
2020-03-17,61.2834587097168,62.43467081545571,57.77891381431024,59.98682469346223,324056000
2020-03-18,59.783241271972656,60.59030457265709,57.46869089766941,58.1109503450228,300233600
2020-03-19,59.325172424316406,61.278603044823406,58.79924908019055,59.95773528488038,271857200
2020-03-20,55.55888748168945,61.033826561579104,55.25835823713997,59.90684466812261,401693200
2020-03-23,54.37858963012695,55.37954272359019,51.52842281078119,55.27775144769988,336752800
2020-03-24,59.83412551879883,60.03043747048493,56.78522162338884,57.28448503092087,287531200
2020-03-25,59.5045280456543,62.58978535507417,59.20884706003286,60.77207619664994,303602000
2020-03-26,62.63582229614258,62.69398661099756,59.70809887531277,59.74687755064144,252087200
2020-03-27,60.04256820678711,62.01296235265456,59.875338378207296,61.25679655191656,204216800
2020-03-30,61.75606536865234,61.92814347176398,60.444890206755296,60.76965707050551,167976400
2020-03-31,61.63003158569336,63.61739280424554,61.07502603187046,61.94752788300978,197002000
2020-04-01,58.387245178222656,60.28008580485976,57.95584248192985,59.74204357498645,176218400
2020-04-02,59.36151885986328,59.4148386124558,57.41535898464991,58.24908199085529,165934000
2020-04-03,58.5084228515625,59.54815085540586,57.91706088463897,58.845304798537626,129880000
2020-04-06,63.61254119873047,63.76764851271487,60.44003414092345,60.80842048337832,201820400
2020-04-07,62.875755310058594,65.84953154055276,62.77154178413321,65.6314005748614,202887200
2020-04-08,64.48505401611328,64.8001206555024,63.31202655456122,63.677986981114906,168895200
2020-04-09,64.95037841796875,65.45449387759112,64.15301536095346,65.12246020269797,161834800
2020-04-13,66.2251968383789,66.33426233514128,64.42687350884506,65.02793193786948,131022800
2020-04-14,69.56977081298828,69.86060717517675,67.38852028540254,67.86112752488982,194994800
2020-04-15,68.9347915649414,69.39527634714266,68.0138220005389,68.44279864460466,131154400
2020-04-16,69.4825439453125,69.8485117816668,68.43069705947066,69.64977379131028,157125200
